LEVEL,AREA,YEAR,MONTH,MARKET_SEGMENT,FLIGHT_TYPE,FLIGHT_PHASE,NB_FLIGHTS,NOX_KG,SOX_KG,CO2_KG,DATE
NETWORK,EU27,2020,9,cargo,I,descent,13711,29043.04,2505.079999999995,9401599.99999999,2020-09-01
NETWORK,EU27,2020,9,cargo,O,climb,1918,1274.31,51.21,192200.0,2020-09-01
NETWORK,EU27,2020,9,cargo,A,climb,6766,370.33,9.04,33900.0,2020-09-01
NETWORK,EU27,2020,9,cargo,D,climb,6758,227048.25999999983,5005.359999999993,18769100.00000001,2020-09-01
NETWORK,EU27,2020,9,cargo,I,climb,13711,122896.64999999988,4273.039999999996,16029399.99999995,2020-09-01
NETWORK,EU27,2020,9,cargo,A,taxi-in,6766,5590.340000000003,962.6899999999982,3613599.999999993,2020-09-01
NETWORK,EU27,2020,9,cargo,I,taxi-in,13711,4017.310000000001,783.8199999999995,2941199.999999995,2020-09-01
NETWORK,EU27,2020,9,cargo,O,taxi-out,1918,41.85000000000001,13.88,52000.0,2020-09-01
NETWORK,EU27,2020,9,cargo,A,taxi-out,6766,14.330000000000004,2.72,10200.0,2020-09-01
NETWORK,EU27,2020,9,cargo,D,taxi-out,6758,17633.350000000024,3072.409999999997,11522600.000000032,2020-09-01
NETWORK,EU27,2020,9,cargo,I,taxi-out,13711,14251.080000000044,2832.159999999992,10596400.000000022,2020-09-01
NETWORK,EU27,2020,9,lowcost,I,cruise,70041,3554474.510000017,198740.42999999897,745472799.9999936,2020-09-01
NETWORK,EU27,2020,9,lowcost,A,cruise,21125,776237.4699999997,55170.89999999986,206965299.99999973,2020-09-01
NETWORK,EU27,2020,9,lowcost,O,cruise,5953,243822.30000000057,17084.930000000084,64101499.99999985,2020-09-01
NETWORK,EU27,2020,9,lowcost,D,cruise,21147,1292773.4700000011,73707.13000000015,276489100.0000011,2020-09-01
NETWORK,EU27,2020,9,lowcost,A,descent,21125,36361.24000000005,3081.030000000008,11568399.999999989,2020-09-01
NETWORK,EU27,2020,9,lowcost,O,descent,5953,474.38,42.01,157600.00000000003,2020-09-01
NETWORK,EU27,2020,9,lowcost,D,descent,21147,20.11,1.73,6600.0,2020-09-01
NETWORK,EU27,2020,9,lowcost,I,descent,70041,117534.71999999988,9957.83999999999,37393199.99999971,2020-09-01
NETWORK,EU27,2020,9,lowcost,O,climb,5953,1440.2599999999998,56.96,213500.0,2020-09-01
NETWORK,EU27,2020,9,lowcost,A,climb,21125,5.33,0.34,1200.0,2020-09-01
NETWORK,EU27,2020,9,lowcost,D,climb,21147,132408.57999999987,4873.969999999983,18290099.99999994,2020-09-01
NETWORK,EU27,2020,9,lowcost,I,climb,70041,433002.0699999988,15865.619999999954,59532500.000000104,2020-09-01
NETWORK,EU27,2020,9,lowcost,A,taxi-in,21125,4803.589999999992,902.5299999999916,3400299.9999999707,2020-09-01
NETWORK,EU27,2020,9,lowcost,O,taxi-in,5953,22.340000000000003,4.5,16900.0,2020-09-01
NETWORK,EU27,2020,9,lowcost,D,taxi-in,21147,0.11,0.02,100.0,2020-09-01
NETWORK,EU27,2020,9,lowcost,I,taxi-in,70041,15553.62999999996,2945.470000000014,11081800.000000216,2020-09-01
NETWORK,EU27,2020,9,lowcost,I,taxi-out,70041,40770.25000000045,7757.810000000017,29062300.000000298,2020-09-01
NETWORK,EU27,2020,9,lowcost,D,taxi-out,21147,12426.549999999996,2346.56999999997,8792199.999999952,2020-09-01
NETWORK,EU27,2020,9,lowcost,O,taxi-out,5953,76.13000000000001,15.420000000000002,56600.0,2020-09-01
NETWORK,EU27,2020,9,mainline,I,cruise,45116,2178903.2199999946,115745.2399999994,434120499.9999975,2020-09-01
NETWORK,EU27,2020,9,mainline,D,cruise,16889,2444040.909999989,106227.65,398409399.99999964,2020-09-01
NETWORK,EU27,2020,9,mainline,O,cruise,17068,2126680.520000003,105369.30000000032,395206100.0000005,2020-09-01
NETWORK,EU27,2020,9,mainline,A,cruise,17002,1395727.6400000055,78592.05999999997,294780800.0000006,2020-09-01
NETWORK,EU27,2020,9,mainline,I,descent,45116,74928.70999999992,6511.210000000004,24431299.999999933,2020-09-01
NETWORK,EU27,2020,9,mainline,O,descent,17068,1061.82,74.85000000000001,280699.99999999994,2020-09-01
NETWORK,EU27,2020,9,mainline,A,descent,17002,57198.25000000016,4165.62,15631999.999999976,2020-09-01
NETWORK,EU27,2020,9,mainline,D,descent,16889,7.05,0.61,2300.0,2020-09-01
NETWORK,EU27,2020,9,mainline,O,climb,17068,2115.89,83.85000000000002,314700.0,2020-09-01
NETWORK,EU27,2020,9,mainline,D,climb,16889,261766.19000000012,7209.0899999999965,27041000.00000001,2020-09-01
NETWORK,EU27,2020,9,mainline,I,climb,45116,279317.16000000003,10217.289999999986,38325599.99999994,2020-09-01
NETWORK,EU27,2020,9,mainline,A,taxi-in,17002,11595.189999999997,2022.699999999994,7597500.000000004,2020-09-01
NETWORK,EU27,2020,9,mainline,I,taxi-in,45116,10655.529999999984,2051.999999999971,7708900.000000022,2020-09-01
NETWORK,EU27,2020,9,mainline,I,taxi-out,45116,26180.410000000036,5066.910000000006,18957899.99999993,2020-09-01
NETWORK,EU27,2020,9,mainline,D,taxi-out,16889,23298.88000000005,4088.0000000000055,15335800.000000007,2020-09-01
NETWORK,EU27,2020,9,mainline,O,taxi-out,17068,112.83,22.38,84399.99999999999,2020-09-01
NETWORK,EU27,2020,9,other,D,cruise,4817,390951.6800000023,18468.39000000012,69295199.99999991,2020-09-01
NETWORK,EU27,2020,9,other,A,cruise,4873,233681.3799999995,14251.310000000209,53478899.99999922,2020-09-01
NETWORK,EU27,2020,9,other,O,cruise,7211,549255.3700000002,28781.850000000064,107959600.00000012,2020-09-01
NETWORK,EU27,2020,9,other,I,cruise,28177,304416.4000000073,21183.81000000066,79567999.99999908,2020-09-01
NETWORK,EU27,2020,9,other,I,descent,28177,22111.93000000018,4756.910000000175,17892900.000000406,2020-09-01
NETWORK,EU27,2020,9,other,O,descent,7211,19927.740000000005,1729.06,6485500.000000001,2020-09-01
NETWORK,EU27,2020,9,other,A,descent,4873,8014.500000000016,769.0999999999963,2894999.99999999,2020-09-01
NETWORK,EU27,2020,9,other,D,descent,4817,511.8199999999996,110.05999999999996,414500.0000000003,2020-09-01
NETWORK,EU27,2020,9,other,I,climb,28177,67131.47,5922.540000000067,22261600.000000115,2020-09-01
NETWORK,EU27,2020,9,other,D,climb,4817,38080.270000000026,1356.3799999999942,5096299.999999998,2020-09-01
NETWORK,EU27,2020,9,other,O,climb,7211,19575.47000000001,643.8200000000002,2416300.0,2020-09-01
NETWORK,EU27,2020,9,other,A,climb,4873,2203.79,162.02999999999992,609499.9999999999,2020-09-01
NETWORK,EU27,2020,9,other,I,taxi-in,28177,731.4899999999935,178.9600000000012,680400.0000000101,2020-09-01
NETWORK,EU27,2020,9,other,A,taxi-in,4873,1091.019999999998,207.68000000000035,784200.0000000028,2020-09-01
NETWORK,EU27,2020,9,other,O,taxi-in,7211,0.28,0.06,200.0,2020-09-01
NETWORK,EU27,2020,9,other,D,taxi-out,4817,2757.51,576.0699999999946,2174399.9999999846,2020-09-01
NETWORK,EU27,2020,9,other,O,taxi-out,7211,350.16999999999973,80.05000000000008,297999.99999999953,2020-09-01
NETWORK,EU27,2020,9,other,A,taxi-out,4873,52.210000000000015,22.13,84400.00000000015,2020-09-01
NETWORK,EU27,2020,9,other,I,taxi-out,28177,3553.630000000262,1278.279999999848,4884799.999999872,2020-09-01
NETWORK,EU27,2020,9,regional,I,cruise,46513,375463.6699999998,44421.629999999765,166622700.00000033,2020-09-01
NETWORK,EU27,2020,9,regional,A,cruise,4287,34795.08000000001,3560.1799999999994,13357400.00000001,2020-09-01
NETWORK,EU27,2020,9,regional,O,cruise,1079,9371.15,665.5599999999995,2498999.999999999,2020-09-01
NETWORK,EU27,2020,9,regional,D,cruise,4288,64952.290000000015,5525.299999999995,20727600.000000022,2020-09-01
NETWORK,EU27,2020,9,regional,A,descent,4287,3264.9000000000005,385.96000000000026,1448700.000000001,2020-09-01
NETWORK,EU27,2020,9,regional,O,descent,1079,50.99,17.98,67300.00000000001,2020-09-01
NETWORK,EU27,2020,9,regional,D,descent,4288,10.73,1.53,5800.0,2020-09-01
NETWORK,EU27,2020,9,regional,I,descent,46513,21962.38000000001,3324.5,12476000.000000004,2020-09-01
NETWORK,EU27,2020,9,regional,D,climb,4288,7786.81999999999,493.3,1851400.0000000002,2020-09-01
NETWORK,EU27,2020,9,regional,A,climb,4287,53.790000000000006,3.1899999999999995,12100.0,2020-09-01
NETWORK,EU27,2020,9,regional,O,climb,1079,254.48,41.81,156799.99999999997,2020-09-01
NETWORK,EU27,2020,9,regional,I,climb,46513,54295.06000000008,4781.760000000013,17948199.999999993,2020-09-01
NETWORK,EU27,2020,9,regional,I,taxi-in,46513,2949.0300000000007,949.799999999995,3571899.99999998,2020-09-01
NETWORK,EU27,2020,9,regional,A,taxi-in,4287,511.41,132.28000000000003,496800.0,2020-09-01
NETWORK,EU27,2020,9,regional,D,taxi-in,4288,0.54,0.18,700.0,2020-09-01
NETWORK,EU27,2020,9,regional,O,taxi-out,1079,14.619999999999996,10.799999999999995,40100.0,2020-09-01
NETWORK,EU27,2020,9,regional,A,taxi-out,4287,1.2999999999999998,0.64,2300.0000000000005,2020-09-01
NETWORK,EU27,2020,9,regional,D,taxi-out,4288,1188.5699999999997,315.8900000000001,1181300.0000000002,2020-09-01
NETWORK,EU27,2020,9,regional,I,taxi-out,46513,7950.920000000013,2747.4599999999978,10271200.00000001,2020-09-01
NETWORK,EU27,2020,10,business,D,cruise,6904,67748.74999999996,5753.500000000137,21636999.999999903,2020-10-01
NETWORK,EU27,2020,10,business,O,cruise,3801,34604.9699999999,3165.420000000004,11898100.00000005,2020-10-01
NETWORK,EU27,2020,10,business,A,cruise,6820,40074.95000000004,4153.230000000119,15635200.000000428,2020-10-01
NETWORK,EU27,2020,10,business,I,cruise,24414,109436.5899999974,11862.060000001457,44716199.999995925,2020-10-01
NETWORK,EU27,2020,10,business,I,descent,24414,6958.270000000132,1471.6499999998134,5577300.00000003,2020-10-01
NETWORK,EU27,2020,10,business,A,descent,6820,2876.669999999992,414.2699999999981,1573599.9999999974,2020-10-01
NETWORK,EU27,2020,10,business,O,descent,3801,96.92,22.09,83300.00000000004,2020-10-01
NETWORK,EU27,2020,10,business,D,descent,6904,77.02000000000002,13.779999999999983,52200.00000000008,2020-10-01
NETWORK,EU27,2020,10,business,D,climb,6904,7655.720000000011,534.2399999999986,2023600.0000000044,2020-10-01
NETWORK,EU27,2020,10,business,A,climb,6820,148.42,13.949999999999992,52500.000000000044,2020-10-01
NETWORK,EU27,2020,10,business,O,climb,3801,386.2199999999999,45.42999999999998,171299.9999999999,2020-10-01
NETWORK,EU27,2020,10,business,I,climb,24414,18799.520000000102,1841.629999999774,6966699.999999929,2020-10-01
NETWORK,EU27,2020,10,business,D,taxi-in,6904,0.04,0.03,100.0,2020-10-01
NETWORK,EU27,2020,10,business,O,taxi-in,3801,0.02,0.01,0.0,2020-10-01
NETWORK,EU27,2020,10,business,A,taxi-in,6820,314.93999999999926,100.85000000000085,383200.00000000343,2020-10-01
NETWORK,EU27,2020,10,business,I,taxi-in,24414,503.94999999998913,187.3800000000016,710800.0000000249,2020-10-01
NETWORK,EU27,2020,10,business,I,taxi-out,24414,2307.1499999998623,975.5799999998676,3703499.9999995837,2020-10-01
NETWORK,EU27,2020,10,business,D,taxi-out,6904,1112.019999999983,330.729999999999,1258800.000000008,2020-10-01
NETWORK,EU27,2020,10,business,A,taxi-out,6820,11.43,5.339999999999991,19499.99999999998,2020-10-01
NETWORK,EU27,2020,10,business,O,taxi-out,3801,23.21999999999999,12.969999999999995,48100.00000000005,2020-10-01
NETWORK,EU27,2020,10,cargo,I,cruise,13945,697295.6600000005,38581.88999999997,144708400.00000036,2020-10-01
NETWORK,EU27,2020,10,cargo,D,cruise,7193,1870667.539999996,72923.88999999994,273499100.0000001,2020-10-01
NETWORK,EU27,2020,10,cargo,O,cruise,2045,305121.4099999994,15281.729999999976,57319399.999999985,2020-10-01
NETWORK,EU27,2020,10,cargo,A,cruise,7170,981776.8000000007,53051.03999999983,198976700.000001,2020-10-01
NETWORK,EU27,2020,10,cargo,I,descent,13945,30405.729999999967,2613.99,9808400.000000013,2020-10-01
NETWORK,EU27,2020,10,cargo,D,descent,7193,12.74,1.28,4800.0,2020-10-01
NETWORK,EU27,2020,10,cargo,O,descent,2045,129.9,20.040000000000003,74900.0,2020-10-01
NETWORK,EU27,2020,10,cargo,A,descent,7170,38848.39999999997,2716.7599999999943,10195800.000000006,2020-10-01
NETWORK,EU27,2020,10,cargo,I,climb,13945,124453.5000000002,4298.940000000002,16128699.999999981,2020-10-01
NETWORK,EU27,2020,10,cargo,O,climb,2045,1594.9299999999998,56.04,210100.0,2020-10-01
NETWORK,EU27,2020,10,cargo,A,climb,7170,78.36999999999999,3.47,13100.0,2020-10-01
NETWORK,EU27,2020,10,cargo,D,climb,7193,239951.9800000004,5277.049999999997,19786800.000000007,2020-10-01
NETWORK,EU27,2020,10,cargo,I,taxi-in,13945,4391.890000000002,854.709999999998,3207999.999999994,2020-10-01
NETWORK,EU27,2020,10,cargo,A,taxi-in,7170,6425.870000000009,1100.9999999999989,4132299.999999998,2020-10-01
NETWORK,EU27,2020,10,cargo,O,taxi-out,2045,54.38,16.440000000000005,61700.0,2020-10-01
NETWORK,EU27,2020,10,cargo,A,taxi-out,7170,3.65,0.8400000000000001,3200.0,2020-10-01
NETWORK,EU27,2020,10,cargo,D,taxi-out,7193,18982.43000000005,3301.479999999985,12380599.999999996,2020-10-01
NETWORK,EU27,2020,10,cargo,I,taxi-out,13945,14914.009999999991,2952.8799999999987,11056200.000000028,2020-10-01
NETWORK,EU27,2020,10,lowcost,D,cruise,14838,920035.9599999976,53075.57000000012,199098200.00000057,2020-10-01
NETWORK,EU27,2020,10,lowcost,A,cruise,14796,562920.5100000016,40151.33999999982,150627400.00000063,2020-10-01
NETWORK,EU27,2020,10,lowcost,O,cruise,4869,177679.15999999936,12493.29000000006,46877800.000000045,2020-10-01
NETWORK,EU27,2020,10,lowcost,I,cruise,52009,2638290.930000014,148980.09000000026,558849099.9999919,2020-10-01
NETWORK,EU27,2020,10,lowcost,I,descent,52009,86790.39000000023,7396.320000000006,27777499.999999814,2020-10-01
NETWORK,EU27,2020,10,lowcost,A,descent,14796,25687.58000000005,2181.7200000000084,8191600.000000018,2020-10-01
NETWORK,EU27,2020,10,lowcost,O,descent,4869,249.33999999999992,22.35,83899.99999999999,2020-10-01
NETWORK,EU27,2020,10,lowcost,D,descent,14838,18.44,1.56,6000.0,2020-10-01
NETWORK,EU27,2020,10,lowcost,O,climb,4869,889.49,34.78,130400.0,2020-10-01
NETWORK,EU27,2020,10,lowcost,A,climb,14796,264.79999999999995,9.34,35100.0,2020-10-01
NETWORK,EU27,2020,10,lowcost,D,climb,14838,90380.67000000009,3349.730000000001,12571399.99999998,2020-10-01
NETWORK,EU27,2020,10,lowcost,I,climb,52009,314529.50999999983,11669.439999999944,43795600.00000006,2020-10-01
NETWORK,EU27,2020,10,lowcost,D,taxi-in,14838,0.23,0.04,200.0,2020-10-01
NETWORK,EU27,2020,10,lowcost,O,taxi-in,4869,17.76,3.42,12800.0,2020-10-01
NETWORK,EU27,2020,10,lowcost,A,taxi-in,14796,3601.2300000000014,682.8799999999966,2567199.9999999874,2020-10-01
NETWORK,EU27,2020,10,lowcost,I,taxi-in,52009,11351.420000000013,2167.9799999999427,8153600.0000000615,2020-10-01
NETWORK,EU27,2020,10,lowcost,I,taxi-out,52009,29838.07000000042,5727.520000000018,21462400.000000015,2020-10-01
NETWORK,EU27,2020,10,lowcost,D,taxi-out,14838,8718.629999999981,1653.3299999999874,6204799.99999998,2020-10-01
NETWORK,EU27,2020,10,lowcost,A,taxi-out,14796,7.86,1.4,5200.0,2020-10-01
NETWORK,EU27,2020,10,lowcost,O,taxi-out,4869,53.29,10.570000000000002,38700.0,2020-10-01
NETWORK,EU27,2020,10,mainline,A,cruise,18098,1511324.8200000026,84648.22999999963,317485300.00000006,2020-10-01
NETWORK,EU27,2020,10,mainline,O,cruise,18435,2395410.3200000003,118333.62000000013,443838899.9999963,2020-10-01
NETWORK,EU27,2020,10,mainline,D,cruise,18034,2645102.590000006,114252.13999999996,428505899.9999985,2020-10-01
NETWORK,EU27,2020,10,mainline,I,cruise,38044,1911838.970000001,101094.32000000024,379169099.9999976,2020-10-01
NETWORK,EU27,2020,10,mainline,I,descent,38044,63499.14999999995,5527.970000000002,20745800.0,2020-10-01
NETWORK,EU27,2020,10,mainline,A,descent,18098,64960.750000000015,4692.130000000006,17605799.99999999,2020-10-01
NETWORK,EU27,2020,10,mainline,O,descent,18435,585.6999999999999,51.39,192900.0,2020-10-01
NETWORK,EU27,2020,10,mainline,D,descent,18034,17.189999999999998,1.4200000000000002,5400.0,2020-10-01
NETWORK,EU27,2020,10,mainline,O,climb,18435,2217.6800000000003,86.32000000000001,323799.99999999994,2020-10-01
NETWORK,EU27,2020,10,mainline,A,climb,18098,115.01,4.5,16800.0,2020-10-01
NETWORK,EU27,2020,10,mainline,D,climb,18034,282873.24999999994,7672.929999999978,28781699.999999996,2020-10-01
NETWORK,EU27,2020,10,mainline,I,climb,38044,227566.86999999936,8342.56999999999,31293699.999999978,2020-10-01
NETWORK,EU27,2020,10,mainline,I,taxi-in,38044,9198.31000000001,1777.3799999999742,6672900.00000002,2020-10-01
NETWORK,EU27,2020,10,mainline,O,taxi-in,18435,2.56,0.44,1700.0000000000002,2020-10-01
NETWORK,EU27,2020,10,mainline,A,taxi-in,18098,13127.359999999991,2284.559999999996,8577799.999999985,2020-10-01
NETWORK,EU27,2020,10,mainline,D,taxi-out,18034,25397.690000000013,4448.690000000011,16693199.999999983,2020-10-01
NETWORK,EU27,2020,10,mainline,A,taxi-out,18098,7.38,1.39,5300.0,2020-10-01
NETWORK,EU27,2020,10,mainline,O,taxi-out,18435,108.62999999999997,21.61,81500.0,2020-10-01
NETWORK,EU27,2020,10,mainline,I,taxi-out,38044,22104.98999999993,4298.389999999986,16085599.999999937,2020-10-01
NETWORK,EU27,2020,10,other,D,cruise,4559,412800.8800000026,19500.39000000016,73165300.00000033,2020-10-01
NETWORK,EU27,2020,10,other,O,cruise,6091,542442.8499999987,27416.94999999998,102835500.00000006,2020-10-01
NETWORK,EU27,2020,10,other,A,cruise,4605,251259.6299999992,15209.830000000164,57071199.9999995,2020-10-01
NETWORK,EU27,2020,10,other,I,cruise,26248,282135.6000000031,19282.79000000089,72439299.99999626,2020-10-01
NETWORK,EU27,2020,10,other,I,descent,26248,20870.31000000016,4702.540000000145,17688100.00000032,2020-10-01
NETWORK,EU27,2020,10,other,D,descent,4559,390.15000000000015,87.21000000000002,328199.99999999994,2020-10-01
NETWORK,EU27,2020,10,other,A,descent,4605,8622.859999999999,816.9399999999955,3075099.999999989,2020-10-01
NETWORK,EU27,2020,10,other,O,descent,6091,22992.55999999998,2004.9899999999973,7518700.000000001,2020-10-01
NETWORK,EU27,2020,10,other,O,climb,6091,17480.44,565.0799999999996,2120000.0000000005,2020-10-01
NETWORK,EU27,2020,10,other,A,climb,4605,2175.0899999999983,154.9599999999999,582199.9999999999,2020-10-01
NETWORK,EU27,2020,10,other,D,climb,4559,38753.18000000001,1312.2799999999943,4930600.0,2020-10-01
NETWORK,EU27,2020,10,other,I,climb,26248,65984.56999999979,5685.740000000077,21376500.000000086,2020-10-01
NETWORK,EU27,2020,10,other,I,taxi-in,26248,900.9599999999908,193.84000000000125,737900.0000000132,2020-10-01
NETWORK,EU27,2020,10,other,A,taxi-in,4605,1218.639999999996,226.62000000000043,853200.0000000026,2020-10-01
NETWORK,EU27,2020,10,other,D,taxi-in,4559,0.35,0.11,400.0,2020-10-01
NETWORK,EU27,2020,10,other,A,taxi-out,4605,45.38000000000003,20.14,76000.00000000007,2020-10-01
NETWORK,EU27,2020,10,other,O,taxi-out,6091,308.9500000000001,72.17999999999995,270699.99999999994,2020-10-01
NETWORK,EU27,2020,10,other,D,taxi-out,4559,2929.9200000000087,602.2299999999967,2271599.9999999944,2020-10-01
NETWORK,EU27,2020,10,other,I,taxi-out,26248,3408.620000000192,1232.6399999998714,4689699.999999842,2020-10-01
NETWORK,EU27,2020,10,regional,D,cruise,4093,62549.85999999993,5302.760000000008,19891900.0,2020-10-01
NETWORK,EU27,2020,10,regional,A,cruise,4081,33627.20999999998,3436.940000000006,12893200.000000004,2020-10-01
NETWORK,EU27,2020,10,regional,O,cruise,1078,6353.330000000001,586.5799999999998,2201000.0000000005,2020-10-01
NETWORK,EU27,2020,10,regional,I,cruise,43798,371688.51000000176,42770.65999999976,160429300.00000033,2020-10-01
NETWORK,EU27,2020,10,regional,D,descent,4093,8.79,1.0599999999999998,3700.0,2020-10-01
NETWORK,EU27,2020,10,regional,A,descent,4081,3176.4100000000003,369.0499999999997,1386999.999999998,2020-10-01
NETWORK,EU27,2020,10,regional,O,descent,1078,39.09,18.23,68100.0,2020-10-01
NETWORK,EU27,2020,10,regional,I,descent,43798,22235.340000000026,3199.220000000007,12008000.000000002,2020-10-01
NETWORK,EU27,2020,10,regional,I,climb,43798,52598.24000000008,4491.83,16858000.00000002,2020-10-01
NETWORK,EU27,2020,10,regional,A,climb,4081,8.580000000000002,0.63,2400.0000000000005,2020-10-01
NETWORK,EU27,2020,10,regional,O,climb,1078,220.56,44.21,165700.0,2020-10-01
NETWORK,EU27,2020,10,regional,D,climb,4093,7260.199999999997,457.44,1717599.999999999,2020-10-01
NETWORK,EU27,2020,10,regional,I,taxi-in,43798,3138.919999999998,973.2599999999946,3655399.9999999832,2020-10-01
NETWORK,EU27,2020,10,regional,A,taxi-in,4081,548.68,143.39000000000013,538500.0000000003,2020-10-01
NETWORK,EU27,2020,10,regional,D,taxi-in,4093,0.37,0.09,300.0,2020-10-01
NETWORK,EU27,2020,10,regional,I,taxi-out,43798,7857.780000000011,2596.369999999992,9697200.0,2020-10-01
NETWORK,EU27,2020,10,regional,O,taxi-out,1078,13.570000000000002,11.62,43200.00000000001,2020-10-01
NETWORK,EU27,2020,10,regional,A,taxi-out,4081,1.05,0.3,1100.0,2020-10-01
NETWORK,EU27,2020,10,regional,D,taxi-out,4093,1133.47,296.9300000000001,1110599.9999999998,2020-10-01
NETWORK,EU27,2020,11,business,D,cruise,5087,51008.25000000013,4306.070000000031,16198200.000000032,2020-11-01
NETWORK,EU27,2020,11,business,O,cruise,3621,34821.93999999986,3169.990000000019,11914200.000000065,2020-11-01
NETWORK,EU27,2020,11,business,A,cruise,5023,29614.200000000088,3050.8800000000087,11487900.000000259,2020-11-01
NETWORK,EU27,2020,11,business,I,cruise,16427,70761.62999999955,7665.080000000531,28877099.99999925,2020-11-01
NETWORK,EU27,2020,11,business,O,descent,3621,75.16,17.240000000000002,64999.999999999985,2020-11-01
NETWORK,EU27,2020,11,business,A,descent,5023,2396.279999999992,336.3199999999998,1274600.0000000044,2020-11-01
NETWORK,EU27,2020,11,business,D,descent,5087,44.95,10.719999999999986,40200.00000000004,2020-11-01
NETWORK,EU27,2020,11,business,I,descent,16427,4835.990000000049,1042.969999999935,3952999.9999997807,2020-11-01
NETWORK,EU27,2020,11,business,D,climb,5087,5748.909999999988,399.150000000001,1510000.0000000016,2020-11-01
NETWORK,EU27,2020,11,business,A,climb,5023,105.66999999999994,8.739999999999995,33700.00000000002,2020-11-01
NETWORK,EU27,2020,11,business,O,climb,3621,282.6200000000002,36.33000000000001,136699.99999999997,2020-11-01
NETWORK,EU27,2020,11,business,I,climb,16427,13065.900000000043,1270.1299999999144,4802499.999999907,2020-11-01
NETWORK,EU27,2020,11,business,D,taxi-in,5087,0.21,0.04,200.0,2020-11-01
NETWORK,EU27,2020,11,business,A,taxi-in,5023,240.8100000000008,67.94000000000032,257699.9999999968,2020-11-01
NETWORK,EU27,2020,11,business,I,taxi-in,16427,338.82999999999794,122.07000000000168,464700.00000000803,2020-11-01
NETWORK,EU27,2020,11,business,O,taxi-out,3621,18.450000000000003,10.009999999999993,36800.000000000015,2020-11-01
NETWORK,EU27,2020,11,business,A,taxi-out,5023,9.359999999999998,4.109999999999996,14899.999999999989,2020-11-01
NETWORK,EU27,2020,11,business,D,taxi-out,5087,781.3099999999921,234.85000000000215,893500.0000000208,2020-11-01
NETWORK,EU27,2020,11,business,I,taxi-out,16427,1462.3499999998776,644.6699999999431,2437799.9999998393,2020-11-01
NETWORK,EU27,2020,11,cargo,D,cruise,7373,1930819.459999996,75405.43000000011,282806500.0000002,2020-11-01
NETWORK,EU27,2020,11,cargo,O,cruise,2157,357257.52999999985,17502.239999999998,65649200.0,2020-11-01
NETWORK,EU27,2020,11,cargo,A,cruise,7397,973534.5900000024,53041.330000000016,198934300.0000006,2020-11-01
NETWORK,EU27,2020,11,cargo,I,cruise,13862,718684.8500000042,39272.62999999998,147306000.00000045,2020-11-01
NETWORK,EU27,2020,11,cargo,O,descent,2157,84.92999999999999,13.77,51700.0,2020-11-01
NETWORK,EU27,2020,11,cargo,A,descent,7397,40155.11999999997,2838.859999999996,10652700.0,2020-11-01
NETWORK,EU27,2020,11,cargo,D,descent,7373,14.51,1.24,4700.0,2020-11-01
NETWORK,EU27,2020,11,cargo,I,descent,13862,32219.219999999965,2762.779999999999,10371800.000000024,2020-11-01
NETWORK,EU27,2020,11,cargo,O,climb,2157,1177.6800000000003,41.74999999999999,156500.0,2020-11-01
NETWORK,EU27,2020,11,cargo,A,climb,7397,81.26,3.5600000000000005,13400.0,2020-11-01
NETWORK,EU27,2020,11,cargo,D,climb,7373,252960.14000000016,5566.140000000002,20872399.999999963,2020-11-01
NETWORK,EU27,2020,11,cargo,I,climb,13862,128162.74999999988,4411.649999999999,16553599.999999978,2020-11-01
NETWORK,EU27,2020,11,cargo,O,taxi-in,2157,6.06,1.21,4500.0,2020-11-01
NETWORK,EU27,2020,11,cargo,A,taxi-in,7397,6690.399999999999,1150.419999999999,4316499.999999998,2020-11-01
NETWORK,EU27,2020,11,cargo,I,taxi-in,13862,4449.28000000001,861.7099999999983,3234699.99999999,2020-11-01
NETWORK,EU27,2020,11,cargo,I,taxi-out,13862,14147.850000000024,2795.5700000000024,10475400.00000002,2020-11-01
NETWORK,EU27,2020,11,cargo,D,taxi-out,7373,17550.730000000007,3065.2799999999925,11498699.99999999,2020-11-01
NETWORK,EU27,2020,11,cargo,A,taxi-out,7397,3.29,0.65,2500.0,2020-11-01
NETWORK,EU27,2020,11,cargo,O,taxi-out,2157,39.77,11.89,44299.99999999999,2020-11-01
NETWORK,EU27,2020,11,lowcost,D,cruise,6310,397003.3800000008,22611.14000000004,84825999.99999988,2020-11-01
NETWORK,EU27,2020,11,lowcost,A,cruise,6265,244434.23,17359.58000000002,65130899.99999994,2020-11-01
NETWORK,EU27,2020,11,lowcost,O,cruise,2560,62723.72999999995,4343.020000000001,16293700.00000001,2020-11-01
NETWORK,EU27,2020,11,lowcost,I,cruise,24574,1215479.440000004,69001.8999999999,258835600.00000072,2020-11-01
NETWORK,EU27,2020,11,lowcost,A,descent,6265,11021.36999999999,930.3699999999964,3497199.9999999893,2020-11-01
NETWORK,EU27,2020,11,lowcost,O,descent,2560,65.39,6.06,22800.0,2020-11-01
NETWORK,EU27,2020,11,lowcost,D,descent,6310,9.409999999999998,0.8400000000000001,3100.0,2020-11-01
NETWORK,EU27,2020,11,lowcost,I,descent,24574,42033.45999999997,3568.6799999999976,13400100.00000008,2020-11-01
NETWORK,EU27,2020,11,lowcost,I,climb,24574,145650.8099999998,5445.879999999973,20437100.0,2020-11-01
